,author,papers,declared
50672,2559010904,2,43
50673,2559011854,1,1
50674,2559012810,1,62
50675,2559043677,1,5
50676,2559053675,4,22
50677,2559081831,1,6
50678,2559097703,3,64
50679,2559106654,1,9
50680,2559112840,1,1
50681,2559124504,1,1
50682,2559132822,3,198
50683,2559135242,1,7
50684,2559184085,1,6
50685,2559200496,1,5
50686,2559204244,2,27
50687,2559208753,1,23
50688,2559218385,3,8
50689,2559221572,3,3
50690,2559227872,1,5
50691,2559228271,1,3
50692,2559260359,1,24
50693,2559270043,5,59
50694,2559277962,1,1
50695,2559296231,1,13
50696,2559301882,2,11
50697,2559305495,1,5
50698,2559308402,1,1
50699,2559310913,1,58
50700,2559326282,8,22
50701,2559330461,1,5
50702,2559332077,1,3
50703,2559335077,1,1
50704,2559344101,2,48
50705,2559352217,3,335
50706,2559355241,5,8
50707,2559382997,1,119
50708,2559457678,4,43
50709,2559484879,4,77
50710,2559489518,3,12
50711,2559496057,1,14
50712,2559497608,2,95
50713,2559498405,1,12
50714,2559506620,1,12
50715,2559539821,1,2
50716,2559615210,2,9
50717,2559639146,4,5
50718,2559649944,1,1
50719,2559650359,1,1
50720,2559671717,22,164
50721,2559687244,1,10
50722,2559703462,1,3
50723,2559720065,1,6
50724,2559731766,5,70
50725,2559735099,2,2
50726,2559776068,2,3
50727,2559783640,2,12
50728,2559785393,1,3
50729,2559791932,1,4
50730,2559798611,2,5
50731,255982442,10,19
50732,2559855103,1,6
50733,2559857537,1,1
50734,2559858428,4,7
50735,2559885182,1,1
50736,2559890039,2,6
50737,2559915442,1,1
50738,2559920281,2,4
50739,2559926821,1,9
50740,2559938078,1,1
50741,2559951074,1,1
50742,2559974142,4,7
50743,2559977699,6,30
50744,2559982385,1,1
50745,2559988623,2,2
50746,2560000976,1,1
50747,2560006152,1,2
50748,2560021279,1,16
50749,2560042267,1,1
50750,2560045189,3,5
50751,2560045977,1,1
50752,2560050475,3,5
50753,2560094184,1,6
50754,2560099584,1,3
50755,2560102926,1,3
50756,2560170973,1,113
50757,2560186598,1,1
50758,2560227016,2,7
50759,2560258416,2,5
50760,2560259009,2,3
50761,2560273513,1,2
50762,2560293436,1,1
50763,2560296559,1,3
50764,2560298483,1,2
50765,2560306168,3,5
50766,2560321765,1,1
50767,2560348960,1,3
50768,256038927,3,29
50769,2560413182,3,5
50770,2560466339,6,25
50771,2560470530,1,1
50772,2560507278,1,6
50773,2560522108,3,7
50774,2560534435,2,14
50775,2560558888,1,2
50776,2560587999,6,8
50777,2560595684,24,117
50778,2560599229,6,372
50779,256064086,1,4
50780,2560681484,6,126
50781,2560722623,2,62
50782,2560768542,1,6
50783,2560775851,2,3
50784,2560823339,1,1
50785,2560827050,7,304
50786,2560828090,3,6
50787,2560862261,1,13
50788,2560881286,1,2
50789,2560890161,2,4
50790,2560926571,1,7
50791,2560932478,1,4
50792,2560942843,1,2
50793,2560949005,5,9
50794,2560961836,1,1
50795,2560990107,1,1
50796,2561023778,1,7
50797,2561030951,1,1
50798,2561037423,3,4
50799,2561065371,1,1
50800,2561074178,1,3
50801,2561087977,1,19
50802,2561094342,2,9
50803,2561097857,1,9
50804,2561122748,1,1
50805,2561125687,1,1
50806,2561131180,1,7
50807,2561169338,1,2
50808,2561223055,1,1
50809,2561225792,4,15
50810,2561225905,1,1
50811,2561226287,1,2
50812,2561252299,3,10
50813,2561270009,1,9
50814,2561278043,1,3
50815,2561278943,1,7
50816,2561297249,1,4
50817,2561327122,10,61
50818,2561343488,2,47
50819,2561407538,1,5
50820,2561412467,1,3
50821,2561438627,1,4
50822,2561449497,1,2
50823,256145817,11,242
50824,2561474129,3,8
50825,2561490852,1,1
50826,2561492088,1,2
50827,2561538656,2,4
50828,2561542183,1,1
50829,256154886,2,114
50830,2561560558,3,4
50831,2561561869,1,7
50832,2561580032,1,7
50833,2561584349,1,2
50834,2561587180,1,1
50835,2561599983,2,3
50836,2561607693,1,5
50837,2561634717,1,13
50838,2561639964,2,13
50839,2561640527,1,1
50840,256166620,1,70
50841,2561681082,1,1
50842,2561681977,1,1
50843,2561700406,1,3
50844,2561707946,1,8
50845,2561733687,3,6
50846,2561839652,2,4
50847,2561863053,1,2
50848,2561866801,1,3
50849,2561876482,2,3
50850,2561883873,1,1
50851,2561890781,1,2
50852,2561943241,2,1
50853,2561975581,2,1
50854,2562039803,5,125
50855,2562052247,1,1
50856,2562066484,1,8
50857,2562095157,1,1
50858,2562104347,1,1
50859,2562113483,1,5
50860,2562124127,1,1
50861,256215503,4,27
50862,2562193476,1,1
50863,2562203394,1,1
50864,2562235525,1,8
50865,256223733,15,185
50866,2562251074,1,1
50867,2562263658,1,1
50868,2562306873,1,2
50869,2562379396,3,8
50870,2562388465,1,22
50871,2562389302,6,32
50872,2562415795,2,4
50873,2562435367,2,167
50874,2562440295,1,1
50875,2562443463,1,1
50876,2562458010,1,6
50877,2562502521,3,152
50878,2562503148,1,11
50879,2562555150,1,21
50880,2562563398,1,1
50881,2562564038,1,1
50882,2562612265,2,3
50883,256264504,1,54
50884,2562646779,3,22
50885,2562650052,3,21
50886,2562668994,1,1
50887,2562681039,1,1
50888,2562704775,2,18
50889,2562709718,1,1
50890,256273151,4,7
50891,2562814226,1,1
50892,2562855303,3,11
50893,2562881656,2,2
50894,2562889159,3,10
50895,2562907733,1,12
50896,2562926804,2,9
50897,2562987254,1,1
50898,2562999664,1,1
50899,2563000901,5,23
50900,256305781,1,3
50901,2563069633,3,7
50902,2563083061,1,1
50903,2563150341,1,1
50904,2563155847,3,4
50905,2563189834,1,1
50906,2563218409,1,5
50907,2563231377,12,77
50908,2563239307,1,1
50909,2563279133,2,5
50910,2563292472,1,1
50911,2563297408,1,6
50912,2563317536,4,9
50913,2563317961,1,1
50914,2563348185,2,1
50915,2563353755,1,8
50916,2563395421,1,5
50917,2563424677,1,16
50918,2563467162,1,1
50919,2563467598,1,1
50920,2563503636,1,11
50921,2563524808,3,34
50922,2563530939,1,1
50923,2563548681,3,16
50924,2563550828,1,4
50925,2563556239,1,6
50926,2563558516,1,3
50927,2563576882,1,6
50928,2563587350,3,10
50929,2563599429,1,2
50930,256360013,11,101
50931,2563622661,4,62
50932,2563634816,1,22
50933,2563655017,1,1
50934,2563709617,2,12
50935,2563713924,3,9
50936,2563716966,1,1
50937,2563727637,1,3
50938,2563732690,1,1
50939,2563743588,1,29
50940,2563750282,1,7
50941,2563761271,1,1
50942,2563774693,3,4
50943,2563790054,1,3
50944,2563800652,3,15
50945,2563825427,3,3
50946,2563837064,6,14
50947,2563857095,1,1
50948,2563922347,9,151
50949,2563954888,2,3
50950,2563960109,1,1
50951,2563965253,1,1
50952,2563980586,1,3
50953,256401212,9,417
50954,2564036450,7,52
50955,2564059490,1,3
50956,2564065833,1,5
50957,2564082830,3,5
50958,2564094589,1,2
50959,2564119492,2,8
50960,256413847,3,7
50961,2564173573,1,5
50962,2564207631,1,2
50963,2564239785,2,6
50964,2564240204,1,1
50965,2564247255,2,3
50966,2564271582,1,1
50967,2564367530,3,18
50968,2564368742,1,1
50969,2564386275,1,3
50970,2564390055,1,1
50971,2564405875,1,1
50972,2564415533,1,5
50973,2564422229,1,1
50974,2564461531,1,60
50975,2564511847,1,7
50976,2564512449,19,64
50977,2564514124,1,2
50978,2564525922,1,4
50979,2564536419,5,7
50980,2564538979,0,1
50981,2564565077,1,3
50982,2564602966,1,3
50983,256461220,1,12
50984,2564654834,1,1
50985,2564661542,1,10
50986,2564700053,1,11
50987,2564700838,2,1
50988,2564709786,6,25
50989,2564728138,2,4
50990,2564754387,1,5
50991,2564832636,1,1
50992,2564840304,1,1
50993,2564842288,1,1
50994,2564879971,1,1
50995,2564881482,4,31
50996,2564911050,2,6
50997,2564933868,1,1
50998,2564959010,1,2
50999,2565000539,1,3
51000,2565007500,3,68
51001,2565012036,1,14
51002,2565013786,1,1
51003,2565020850,8,30
51004,2565022266,1,3
51005,2565030873,3,6
51006,2565041682,1,1
51007,2565043053,4,9
51008,2565063044,1,2
51009,2565064110,1,3
51010,2565066035,1,14
51011,2565096585,3,14
51012,2565119136,1,4
51013,2565119164,2,9
51014,2565125899,1,3
51015,2565142550,2,6
51016,256515082,4,8
51017,2565160194,2,2
51018,2565193743,1,6
51019,2565206177,1,2
51020,2565220308,4,13
51021,2565220830,3,8
51022,2565222697,1,6
51023,2565232933,4,92
51024,2565235658,1,1
51025,2565268411,1,112
51026,2565303779,1,4
51027,2565318668,2,5
51028,2565327051,1,1
51029,2565337095,2,25
51030,2565376736,1,2
51031,2565416443,1,16
51032,256542804,1,8
51033,2565436032,1,27
51034,2565447841,1,1
51035,2565468592,1,73
51036,2565528015,2,93
51037,2565542901,1,1
51038,2565565443,1,1
51039,2565587667,4,55
51040,2565621030,1,1
51041,2565635573,3,6
51042,2565641219,1,1
51043,2565649003,2,12
51044,2565652573,2,2
51045,2565659904,1,1
51046,2565685503,1,20
51047,2565731452,2,19
51048,2565732364,1,5
51049,2565760134,6,7
51050,2565762713,1,1
51051,2565763678,2,16
51052,2565771475,1,6
51053,2565775922,1,3
51054,2565828792,1,1
51055,2565940388,2,4
51056,2565987426,1,1
51057,2565996677,1,3
51058,2566020902,1,3
51059,2566048945,3,27
51060,2566053256,1,7
51061,2566079607,1,1
51062,2566080012,2,2
51063,2566134551,1,3
51064,2566165815,1,1
51065,2566201467,1,17
51066,2566212008,1,2
51067,2566227858,1,1
51068,2566318278,1,5
51069,2566401185,22,481
51070,2566424050,2,5
51071,2566424494,2,3
51072,2566428526,3,4
51073,2566433057,1,1
51074,2566441292,1,1
51075,2566486446,8,295
51076,2566580430,1,9
51077,2566596103,1,12
51078,2566630202,1,3
51079,2566639930,1,1
51080,2566646549,3,14
51081,2566661249,1,1
51082,2566671240,1,4
51083,2566672092,1,1
51084,2566676637,3,13
51085,2566682994,1,1
51086,2566686716,1,3
51087,2566690344,4,4
51088,2566698151,1,1
51089,256670145,7,129
51090,2566717703,1,3
51091,2566722115,1,15
51092,2566813842,1,1
51093,2566815819,1,9
51094,2566817686,1,1
51095,2566822584,1,1
51096,256686276,2,3
51097,2566888775,1,2
51098,2566938821,1,4
51099,2566944698,1,3
51100,2566950141,1,20
51101,2566965396,1,2
51102,2567006843,2,6
51103,2567026912,1,6
51104,2567043615,3,33
51105,2567069860,1,4
51106,2567100523,1,3
51107,2567102319,1,4
51108,2567106504,1,2
51109,2567107190,3,15
51110,2567131336,1,2
51111,2567137229,1,3
51112,2567137388,1,1
51113,2567138184,1,1
51114,2567139252,1,1
51115,2567154404,1,1
51116,2567208894,1,3
51117,2567212484,4,187
51118,2567259739,1,2
51119,2567269472,1,3
51120,2567323563,3,5
51121,2567357673,1,1
51122,2567367675,1,1
51123,2567395064,2,2
51124,2567403551,4,9
51125,2567404944,1,2
51126,2567416237,1,5
51127,2567433373,2,4
51128,2567480238,1,1
51129,2567492367,1,1
51130,2567504810,1,1
51131,2567524684,3,6
51132,2567545693,12,41
51133,256756514,7,46
51134,2567589706,2,4
51135,2567616746,1,1
51136,2567616804,1,15
51137,2567638998,5,14
51138,2567655186,2,5
51139,2567667650,1,1
51140,2567667788,1,11
51141,2567709203,13,38
51142,2567762068,2,20
51143,2567785104,20,129
51144,2567791453,1,4
51145,2567814909,5,71
51146,2567829231,1,56
51147,2567841132,1,1
51148,2567887855,2,68
51149,2567921986,1,11
51150,2567944053,2,95
51151,2567968508,2,3
51152,2567969393,2,4
51153,2567990325,1,1
51154,2567992583,1,6
51155,2568010290,1,1
51156,2568020868,1,1
51157,2568072172,1,1
51158,2568082503,1,61
51159,2568094062,1,52
51160,2568121228,2,7
51161,2568141959,2,20
51162,2568143750,1,2
51163,2568161581,1,17
51164,2568189469,2,27
51165,2568190941,1,13
51166,2568192585,1,1
51167,2568230530,1,1
51168,2568273866,1,210
51169,2568276828,1,3
51170,2568277420,10,184
51171,2568290282,2,38
51172,2568315422,1,29
51173,2568349211,1,2
51174,2568367239,8,39
51175,2568370042,1,8
51176,2568374463,3,10
51177,2568387868,3,7
51178,256839726,2,86
51179,2568408855,1,1
51180,2568421684,1,11
51181,2568423037,1,1
51182,2568430298,1,4
51183,2568450822,2,39
51184,2568454754,1,43
51185,2568458884,1,1
51186,2568469006,1,7
51187,2568473795,1,1
51188,2568481091,4,15
51189,2568483579,2,23
51190,256850183,3,92
51191,2568538799,1,1
51192,2568555149,1,37
51193,2568556528,1,8
51194,2568558171,1,10
51195,2568587605,1,4
51196,2568589721,3,57
51197,2568590067,3,5
51198,2568602334,1,1
51199,2568606646,4,9
51200,2568631190,1,1
51201,2568636091,12,26
51202,2568637014,1,48
51203,2568652516,2,21
51204,2568652809,1,37
51205,2568707374,16,42
51206,2568724492,3,168
51207,2568727473,1,4
51208,2568769829,3,10
51209,2568770706,2,3
51210,2568784767,26,157
51211,2568786090,1,3
51212,2568804812,1,3
51213,2568831905,5,30
51214,2568837081,1,8
51215,2568874910,3,20
51216,2568907737,2,3
51217,2568913876,1,2
51218,2568969808,1,1
51219,2568973811,1,4
51220,2569009057,1,34
51221,2569020009,1,2
51222,2569053050,1,1
51223,2569083488,1,7
51224,2569117717,1,1
51225,2569119904,1,1
51226,2569122084,1,2
51227,2569133835,1,88
51228,2569173979,2,27
51229,2569178071,1,4
51230,2569180702,3,6
51231,2569214091,2,4
51232,2569248042,1,22
51233,2569299468,6,7
51234,2569326856,2,87
51235,2569337458,1,6
51236,2569347864,1,3
51237,2569361211,3,1812
51238,2569372415,1,2
51239,2569376642,17,59
51240,2569389654,1,19
51241,2569396032,2,4
51242,2569405611,1,12
51243,2569422376,2,88
51244,2569439808,1,133
51245,2569449752,3,8
51246,2569456733,2,38
51247,2569462758,2,56
51248,2569467379,8,13
51249,2569490972,1,40
51250,2569515898,1,6
51251,2569536696,7,23
51252,2569540285,19,103
51253,2569551426,1,1
51254,2569591452,1,1
51255,2569605330,5,16
51256,2569616956,1,8
51257,2569620225,1,1
51258,2569629010,7,15
51259,2569644573,1,6
51260,2569648598,12,23
51261,2569688259,0,1
51262,2569706206,5,13
51263,2569706352,1,106
51264,2569724607,1,1
51265,2569724646,1,8
51266,2569737771,1,2
51267,2569751292,1,1
51268,2569786159,1,7
51269,2569806212,4,34
51270,2569844655,8,18
51271,2569854819,4,22
51272,2569856224,14,610
51273,2569908838,2,28
51274,2569921749,2,56
51275,2569928579,1,2
51276,2569949517,2,4
51277,2569975841,2,14
51278,2569987956,2,79
51279,2569994768,5,7
51280,2569996609,1,4
51281,2570014473,1,3
51282,2570024981,1,1
51283,2570031888,1,28
51284,2570053229,1,2
51285,2570067375,1,5
51286,2570069040,2,7
51287,2570074626,4,55
51288,2570097407,1,1
51289,2570107372,2,47
51290,2570135626,3,15
51291,2570137599,1,2
51292,2570138074,1,1
51293,2570228692,1,6
51294,2570239374,1,1
51295,2570245784,3,11
51296,2570276929,2,26
51297,2570285718,1,28
51298,2570286091,1,16
51299,2570286884,4,349
51300,2570297345,1,6
51301,2570305840,2,9
51302,2570311519,3,73
51303,2570316295,1,192
51304,2570322478,3,78
51305,2570324162,1,12
51306,2570355144,5,20
51307,2570359456,13,56
51308,2570371006,2,36
51309,2570406764,1,3
51310,2570462777,8,28
51311,2570462787,2,43
51312,2570512809,1,37
51313,2570533175,1,9
51314,2570548941,1,2
51315,2570561938,1,22
51316,2570568648,2,3
51317,2570591422,2,88
51318,2570615947,55,219
51319,2570662490,2,354
51320,2570663021,1,1
51321,2570677303,3,72
51322,2570683375,1,20
51323,2570707902,3,26
51324,2570717114,2,191
51325,2570756370,1,7
51326,2570767309,1,1
51327,2570769632,1,3
51328,2570787264,1,3
51329,2570790267,2,5
51330,2570824745,1,1
51331,2570855624,1,1
51332,2570877294,1,22
51333,2570882799,1,12
51334,2570914573,1,3
51335,2570942321,1,6
51336,2570943861,1,123
51337,2570958649,1,6
51338,2570988745,1,1
51339,2570988788,2,17
51340,2570992083,1,45
51341,2570998045,11,59
51342,2571005587,2,12
51343,2571009248,5,180
51344,2571014644,1,8
51345,2571068160,3,13
51346,2571101470,1,15
51347,2571153108,1,22
51348,2571161952,4,29
51349,2571187501,1,1
51350,257119133,1,37
51351,2571215602,1,2
51352,2571216266,1,1
51353,2571231996,3,74
51354,2571241225,1,2
51355,2571260672,2,22
51356,2571321176,1,3
51357,2571322014,1,1
51358,2571332097,5,32
51359,2571402568,1,6
51360,2571409482,1,1
51361,2571432564,2,7
51362,257144541,7,220
51363,2571446944,3,6
51364,2571466942,3,18
51365,2571469216,1,11
51366,2571495213,9,583
51367,2571496483,1,1
51368,2571519187,1,5
51369,2571547008,1,1
51370,2571548816,1,23
51371,2571556179,1,8
51372,2571563084,1,4
51373,2571580372,1,1
51374,2571586669,2,4
51375,2571606700,1,1
51376,2571612864,1,1
51377,2571642937,1,9
51378,2571651008,1,6
51379,2571652220,1,14
51380,257166816,1,17
51381,2571688216,1,2
51382,2571690934,2,4
51383,2571719926,1,143
51384,2571750589,1,1
51385,2571762717,1,50
51386,2571762924,3,13
51387,2571781988,1,5
51388,2571789955,1,3
51389,2571818921,1,8
51390,2571820692,1,77
51391,2571825620,1,1
51392,2571828390,1,1
51393,2571833948,1,2
51394,2571838709,2,98
51395,2571839405,1,161
51396,2571846600,1,18
51397,2571852782,1,8
51398,2571870501,1,1
51399,2571870715,3,8
51400,2571883712,1,2
51401,2571904120,2,4
51402,2571939780,1,16
51403,2571948330,1,1
51404,2571959374,1,1
51405,2571986204,2,22
51406,2571988668,1,1
51407,2572029934,1,1
51408,2572034382,1,17
51409,2572052860,2,3
51410,2572056823,1,11
51411,2572061119,8,29
51412,2572075572,1,69
51413,257207724,3,190
51414,2572101331,1,1
51415,2572144495,1,16
51416,2572150683,1,1
51417,2572166094,1,2
51418,2572188227,1,1
51419,2572263376,1,11
51420,2572284403,2,38
51421,2572317946,2,71
51422,2572319761,1,2
51423,2572326188,1,9
51424,2572349795,2,7
51425,2572364032,1,1
51426,2572374094,1,2
51427,2572419973,1,2
51428,2572433216,1,1
51429,2572439298,1,3
51430,2572442823,1,1
51431,2572447546,1,12
51432,2572457646,1,2
51433,2572471720,1,28
51434,2572472116,1,18
51435,2572505357,1,1
51436,2572514748,6,11
51437,2572530194,1,5
51438,2572609092,1,3
51439,2572616932,1,10
51440,2572620387,1,14
51441,2572628820,1,1
51442,2572632690,2,18
51443,2572633169,2,8
51444,2572650846,1,27
51445,257266261,1,116
51446,2572730923,1,6
51447,2572733237,3,15
51448,2572758130,1,2
51449,2572785214,1,3
51450,2572803794,1,2
51451,2572845344,1,1
51452,2572870586,5,59
51453,2572874392,1,4
51454,2572887202,2,9
51455,2572908610,1,1
51456,2572942522,1,1
51457,2572966537,3,327
51458,2572971101,4,2
51459,2572995183,3,5
51460,2573021342,1,18
51461,2573025643,1,1
51462,2573040361,1,1
51463,2573053955,1,4
51464,2573059985,1,1
51465,2573062225,2,4
51466,2573070466,1,6
51467,2573081229,1,2
51468,2573116317,2,53
51469,2573133070,1,1
51470,2573159663,1,29
51471,2573175179,1,1
51472,2573176074,1,14
51473,2573178607,1,1
51474,2573190746,2,7
51475,2573191577,3,3
51476,2573224697,1,1
51477,2573236610,1,16
51478,2573254319,2,9
51479,2573269402,17,110
51480,2573281763,1,1
51481,2573295512,1,2
51482,2661280698,1,1
51483,2661287647,2,6
51484,2661288560,4,17
51485,2661295321,1,1
51486,2661329966,1,1
51487,2661356519,1,25
51488,2661388166,1,2
51489,2661420314,1,6
51490,2661465760,4,11
51491,2661507027,1,1
51492,2661526442,1,1
51493,2661528305,2,1
51494,2661529177,1,1
51495,2661534190,1,4
51496,2661549545,2,6
51497,2661568527,1,2
51498,2661574622,1,1
51499,2661596293,1,1
51500,2661607052,1,7
51501,2661612910,1,1
51502,2661627406,1,3
51503,2661635805,1,1
51504,2661670069,1,7
51505,2661683228,1,2
51506,2661716661,1,1
51507,2661721796,2,2
51508,2661728018,1,11
51509,2661740986,2,14
51510,266176790,8,86
51511,2661812996,1,11
51512,2661825932,1,2
51513,2661836353,1,2
51514,2661848644,1,1
51515,2661848960,1,10
51516,2661877591,1,2
51517,2661883007,1,1
51518,2661899885,1,2
51519,2661904050,2,3
51520,2661927768,1,14
51521,2661936614,2,2
51522,2661938075,1,1
51523,2661952053,1,2
51524,2661970046,3,13
51525,2662002716,1,1
51526,2662010741,1,1
51527,2662016224,1,2
51528,2662017766,1,1
51529,2662025839,1,1
51530,2662035457,1,1
51531,2662077710,2,5
51532,266208311,1,6
51533,2662094388,1,1
51534,2662114249,1,1
51535,2662124875,3,7
51536,2662136552,1,1
51537,2662151984,1,1
51538,2662169900,1,2
51539,2662170830,1,40
51540,2662193043,1,1
51541,2662203706,1,2
51542,2662213528,1,15
51543,2662219075,1,1
51544,2662223250,1,2
51545,2662230710,17,75
51546,2662309663,1,1
51547,2662313737,1,1
51548,2662315240,1,3
51549,2662316120,1,1
51550,2662318147,1,2
51551,2662322052,1,4
51552,2662359172,1,12
51553,2662359202,1,1
51554,2662369234,1,1
51555,2662398119,1,6
51556,2662415070,2,105
51557,2662421952,1,1
51558,2662424319,1,1
51559,2662424918,1,15
51560,2662426621,1,1
51561,2662430242,1,2
51562,2662434950,1,2
51563,2662438010,1,6
51564,2662467568,1,1
51565,2662488855,1,1
51566,2662489684,1,1
51567,2662489701,1,1
51568,2662495357,1,2
51569,2662510220,7,36
51570,2662569891,1,1
51571,2662579160,1,1
51572,2662580205,1,1
51573,2662584238,1,1
51574,2662597235,3,5
51575,2662606581,1,2
51576,2662623383,1,1
51577,2662634885,10,65
51578,2662635749,1,2
51579,2662639675,1,5
51580,2662650671,1,1
51581,2662662154,1,5
51582,2662678825,1,1
51583,2662701831,1,1
51584,2662706484,1,8
51585,2662706502,1,1
51586,2662737737,1,1
51587,2662756688,1,1
51588,2662774351,1,1
51589,2662776406,3,3
51590,2662782354,1,1
51591,2662782915,1,3
51592,2662811520,1,3
51593,2662846619,1,1
51594,2662870338,1,1
51595,2662886721,3,23
51596,2662889105,1,1
51597,2662889634,1,1
51598,2662893049,3,18
51599,2662907179,1,6
51600,2662917438,1,1
51601,2662937284,1,1
51602,2662966342,9,19
51603,2662975875,1,4
51604,2662995171,1,3
